$GPRMC,225807.400,A,3855.2442,N,07729.8010,W,10.94,298.61,261115,,,A*43
$GPRMC,225807.600,A,3855.2445,N,07729.8018,W,11.82,298.28,261115,,,A*45
$GPRMC,225807.800,A,3855.2449,N,07729.8028,W,14.49,297.27,261115,,,A*46
$GPRMC,225808.000,A,3855.2452,N,07729.8038,W,15.58,297.14,261115,,,A*4B
$GPRMC,225808.200,A,3855.2456,N,07729.8047,W,16.60,297.27,261115,,,A*4D
$GPRMC,225808.400,A,3855.2460,N,07729.8058,W,17.52,297.30,261115,,,A*46
$GPRMC,225808.600,A,3855.2465,N,07729.8068,W,18.28,297.05,261115,,,A*46
$GPRMC,225808.800,A,3855.2470,N,07729.8079,W,19.04,296.97,261115,,,A*49
$GPRMC,225809.000,A,3855.2474,N,07729.8091,W,19.71,296.64,261115,,,A*4C
$GPRMC,225809.200,A,3855.2480,N,07729.8103,W,20.38,296.70,261115,,,A*4D
$GPRMC,225809.400,A,3855.2485,N,07729.8116,W,21.30,296.91,261115,,,A*4C
$GPRMC,225809.600,A,3855.2490,N,07729.8129,W,21.94,296.36,261115,,,A*45
$GPRMC,225809.800,A,3855.2495,N,07729.8142,W,22.65,296.55,261115,,,A*4B
$GPRMC,225810.000,A,3855.2501,N,07729.8157,W,23.37,296.42,261115,,,A*43
$GPRMC,225810.200,A,3855.2506,N,07729.8172,W,24.00,296.43,261115,,,A*43
$GPRMC,225810.400,A,3855.2512,N,07729.8187,W,24.62,296.68,261115,,,A*47
$GPRMC,225810.600,A,3855.2518,N,07729.8203,W,25.03,296.21,261115,,,A*4B
$GPRMC,225810.800,A,3855.2524,N,07729.8219,W,25.61,296.69,261115,,,A*49
$GPRMC,225811.000,A,3855.2530,N,07729.8236,W,26.22,296.44,261115,,,A*43
$GPRMC,225811.200,A,3855.2537,N,07729.8253,W,26.80,296.41,261115,,,A*48
$GPRMC,225811.400,A,3855.2543,N,07729.8270,W,27.50,296.70,261115,,,A*42
$GPRMC,225811.600,A,3855.2550,N,07729.8287,W,28.03,296.40,261115,,,A*40
$GPRMC,225811.800,A,3855.2556,N,07729.8305,W,28.73,295.89,261115,,,A*42
$GPRMC,225812.000,A,3855.2563,N,07729.8324,W,29.51,296.37,261115,,,A*4B
$GPRMC,225812.200,A,3855.2571,N,07729.8343,W,30.07,296.20,261115,,,A*46
$GPRMC,225812.400,A,3855.2578,N,07729.8362,W,30.65,295.97,261115,,,A*41
$GPRMC,225812.600,A,3855.2586,N,07729.8382,W,31.33,296.20,261115,,,A*41
$GPRMC,225812.800,A,3855.2593,N,07729.8402,W,31.89,295.90,261115,,,A*4D
$GPRMC,225813.000,A,3855.2601,N,07729.8422,W,32.13,295.72,261115,,,A*42
$GPRMC,225813.200,A,3855.2608,N,07729.8442,W,32.10,295.88,261115,,,A*49
$GPRMC,225813.400,A,3855.2615,N,07729.8462,W,32.14,296.09,261115,,,A*4F
$GPRMC,225813.600,A,3855.2623,N,07729.8483,W,32.40,296.14,261115,,,A*4A
$GPRMC,225813.800,A,3855.2631,N,07729.8504,W,32.47,296.23,261115,,,A*4A
$GPRMC,225814.000,A,3855.2639,N,07729.8525,W,32.74,296.36,261115,,,A*4A
$GPRMC,225814.200,A,3855.2647,N,07729.8546,W,32.92,296.40,261115,,,A*4D
$GPRMC,225814.400,A,3855.2654,N,07729.8567,W,33.11,296.38,261115,,,A*4F
$GPRMC,225814.600,A,3855.2662,N,07729.8588,W,33.33,296.36,261115,,,A*47
$GPRMC,225814.800,A,3855.2670,N,07729.8610,W,33.50,296.43,261115,,,A*4F
$GPRMC,225815.000,A,3855.2679,N,07729.8632,W,33.82,296.42,261115,,,A*41
$GPRMC,225815.200,A,3855.2687,N,07729.8654,W,34.13,296.41,261115,,,A*4E
$GPRMC,225815.400,A,3855.2695,N,07729.8676,W,34.50,296.41,261115,,,A*4C
$GPRMC,225815.600,A,3855.2704,N,07729.8698,W,34.85,296.54,261115,,,A*4B
$GPRMC,225815.800,A,3855.2712,N,07729.8720,W,35.14,296.49,261115,,,A*45
$GPRMC,225816.000,A,3855.2721,N,07729.8743,W,35.54,296.46,261115,,,A*40
$GPRMC,225816.200,A,3855.2730,N,07729.8766,W,36.06,296.42,261115,,,A*45
$GPRMC,225816.400,A,3855.2739,N,07729.8789,W,36.39,296.69,261115,,,A*4E
$GPRMC,225816.600,A,3855.2748,N,07729.8813,W,36.75,296.79,261115,,,A*4F
$GPRMC,225816.800,A,3855.2757,N,07729.8836,W,36.97,296.71,261115,,,A*4C
$GPRMC,225817.000,A,3855.2766,N,07729.8860,W,37.11,296.74,261115,,,A*4E
$GPRMC,225817.200,A,3855.2776,N,07729.8884,W,37.29,296.77,261115,,,A*4F
$GPRMC,225817.400,A,3855.2785,N,07729.8909,W,37.41,296.79,261115,,,A*41
$GPRMC,225817.600,A,3855.2795,N,07729.8933,W,37.52,296.82,261115,,,A*4D
$GPRMC,225817.800,A,3855.2805,N,07729.8957,W,37.60,296.78,261115,,,A*43
$GPRMC,225818.000,A,3855.2815,N,07729.8981,W,37.68,296.76,261115,,,A*48
